"ESTUDIO";"ENTREV";"REGISTRO";"CUES";"CCAA";"PROV";"MUN";"TAMUNI";"CAPITAL";"TIPO_TEL";"SEXO";"EDAD";"P0";"ADQUINAC";"PAISNAC";"PAISNAC2";"CCAARESI";"P2_1";"P2_2";"P2_3";"P2_4";"P2_5";"P2_6";"P2_7";"P2_8";"P2_9";"P2_10";"P2_11";"P2_12";"P2A1";"P3_1";"P3_2";"P3_3";"P3_4";"P3_5";"P3_6";"P4";"DESIGUALDAD";"P6_1";"P6_2";"P6_3";"P6_4";"P7";"P8_1";"P8_2";"P8_3";"P8_4";"P8_5";"P8_6";"P9";"IDENTIDAD";"INFLUPOL1";"INCOMOAMBI_1";"INCOMOAMBI_2";"INCOMOAMBI_3";"VALORAPART_1";"VALORAPART_2";"VALORAPART_3";"VALORAPART_4";"VALORAPART_5";"VALORAPART_6";"VALORAPART_7";"VALORAPART_8";"VALORAPART_9";"VALORAPART_10";"VALORAPART_11";"VALORAPART_12";"LIDERESPOL_1";"LIDERESPOL_2";"LIDERESPOL_3";"LIDERESPOL_4";"LIDERESPOL_5";"LIDERESPOL_6";"LIDERESPOL_7";"LIDERESPOL_8";"LIDERESPOL_9";"LIDERESPOL_10";"LIDERESPOL_11";"LIDERESPOL_12";"LIDERSENTIM_1";"LIDERSENTIM_2";"LIDERSENTIM_3";"LIDERSENTIM_4";"LIDERSENTIM_5";"LIDERSENTIM_6";"SIMPAPART_1";"SIMPAPART_2";"SIMPAPART_3";"SIMPAPART_4";"SIMPAPART_5";"SIMPAPART_6";"SIMPAPART_7";"SIMPAPART_8";"SIMPAPART_9";"SIMPAPART_10";"SIMPAPART_11";"SIMPAPART_12";"ESCIDEOL";"INTENCIONG";"INTENCIONGR";"INTENCIONGALTER";"INTENCIONGALTERR";"SIMPATIA";"VOTOSIMG";"PARTICIPACIONG";"RECUVOTOG";"RECUVOTOGR";"RECUERDO";"CERCANIA";"ECIVIL";"PPERHOG";"ESCUELA";"NIVELESTENTREV";"ESTUDIOS";"RELIGION";"PRACTICARELIG6";"SITLAB";"RELALAB";"CNO11";"CNO11R";"INGRESHOG";"INGRESOSHOG2";"CLASESOCIAL";"CLASESUB";"SINCERIDAD";"PESO";"PESOCCAA";"IA_I501";"IA_I502";"IA_I503";"IA_I504";"IA_I505";"IA_I506";"IA_I507";"IA_I508";"IA_I509";"IA_I510";"IA_I511";"IA_I512";"IA_I513";"IA_I514";"IA_I515";"IA_I516";"IA_I517";"IA_I518";"IA_I519";"IA_I520";"IA_I521";"IA_I522";"IA_I523";"IA_I524";"IA_I525";"IA_I526";"IA_I528";"IA_I529";"IA_I530";"IA_I531";"IA_I532";"IA_I533";"IA_I534";"IA_I535";"IA_I536";"IA_I537";"IA_I538";"IA_I539";"IA_I540";"IA_I541";"IA_I542";"IA_I543";"IA_OBS0";"IA_OBS1";"IA_OBS2";"IA_E1_DIA";"IA_E1_MES";"IA_E1_ANYO";"IA_E2";"IA_E3";"IA_E4";"IA_VALIDA";"IA_APLAZADA";"IA_MODIFICADA";"IA_SUPERVISADA";"IA_C2";"IA_C2A";"IA_C2B_26";"IA_C2B_27";"IA_C2B_28";"IA_C2B_29";"IA_C2B_30";"IA_C2B_31";"IA_C2B_32";"IA_C2B_33";"IA_C2B_34";"IA_C2B_35";"IA_C2B_36";"IA_C2B_37";"IA_C2B_38";"IA_C2B_39";"IA_C2B_40";"IA_C2B_41";"IA_C2B_42";"IA_C2B_43";"IA_C2B_44";"IA_C2B_45";"IA_C3";"IA_C4"
3480;0;1622;25;6;39;0;4;3;2;2;21;1;1;1;0;6;1;2;1;2;1;1;4;2;1;1;1;1;12;4;1;1;2;1;2;1;2;5;4;1;2;1;2;4;4;2;4;4;2;4;10;3;3;1;6;7;1;8;4;"";"";"";"";"";"";"";2;5;1;7;97;"";"";"";"";"";"";"";4;5;3;1;97;6;7;8;1;8;5;6;5;2;5;5;97;6;8;21;21;1;1;0;21;1;21;21;21;21;2;3;3;6;4;2;3;6;0;0;13;5;1;5;4;1;1,27609;1,0443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;4;0;"";"";"";11;10;24;5;17;4;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0
3480;0;1667;26;8;37;274;5;2;2;1;59;1;1;1;0;8;2;2;2;2;4;2;2;4;4;4;4;4;12;4;2;4;2;4;2;3;2;4;2;2;2;1;2;2;4;4;4;2;2;3;10;4;4;4;7;6;3;2;2;"";"";"";"";"";"";"";7;8;4;3;2;"";"";"";"";"";"";"";5;4;4;6;6;6;5;5;5;2;2;1;1;1;1;1;1;1;6;2;2;1;1;0;2;1;2;2;2;2;5;1;3;5;5;2;1;1;1;5;5;7;0;12;5;1;0,63215;0,7093;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;33;0;0;0;0;38;0;"";"";"";11;10;24;5;19;4;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0
3480;0;1694;27;16;48;20;5;2;1;1;55;1;1;1;0;16;2;4;1;2;1;1;2;5;2;2;1;2;5;5;5;5;1;2;4;1;3;5;5;1;1;1;5;5;5;4;4;4;5;4;10;4;3;3;1;5;1;6;8;"";"";8;3;"";"";"";1;5;1;6;8;"";"";8;4;"";"";"";6;1;6;1;1;6;3;6;1;7;8;8;1;8;4;7;5;1;2;1;1;8;8;0;1;1;1;1;1;8;2;1;3;5;5;5;0;1;1;5;5;6;0;5;4;2;0,66099;0,60876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;"";"";"";11;10;24;5;27;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;1704;28;3;33;0;4;3;2;2;55;1;1;1;0;3;7;1;1;1;1;1;1;4;1;1;1;1;3;4;4;4;2;2;4;3;2;5;2;1;1;1;3;5;4;5;9;2;3;3;10;3;3;3;5;7;1;6;4;"";"";"";"";"";"";"";4;5;1;4;3;"";"";"";"";"";"";"";4;3;6;5;3;6;5;7;1;5;4;3;3;3;3;4;5;4;5;1;1;9998;9998;0;1;1;1;1;1;1;5;3;3;4;3;2;2;7;0;0;14;7;3;12;5;1;1,80063;1,08652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;"";"";"";11;10;24;5;20;4;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0
3480;0;1743;29;5;35;16;5;1;2;2;53;1;1;1;0;5;2;2;2;2;2;4;4;5;2;2;2;2;3;4;4;2;2;4;2;3;3;4;2;2;2;1;2;2;2;2;2;2;4;4;10;4;4;4;2;1;1;97;1;"";"";"";"";"";1;"";1;1;1;1;1;"";"";"";"";"";1;"";6;6;6;3;3;3;10;10;1;97;10;10;2;1;1;1;10;10;99;8996;8996;0;0;9997;8996;1;9977;9977;9977;9997;5;2;3;5;5;4;0;4;0;0;16;3;3;12;5;2;1,24567;0,7244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;4;0;"";"";"";16;10;24;3;25;2;1;1;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;1783;30;16;48;20;5;2;2;1;33;1;1;1;0;16;1;5;8;1;1;1;1;7;2;1;1;1;99;5;5;4;1;1;5;3;2;5;4;1;4;1;5;4;4;4;4;2;5;5;98;3;4;4;1;2;1;1;6;"";"";8;2;"";"";"";1;2;1;1;4;"";"";8;5;"";"";"";6;5;6;5;5;6;99;99;1;99;99;8;99;10;99;10;99;99;3;1602;1602;8996;8996;0;1602;1;1602;1602;1602;1602;1;4;3;13;6;6;0;1;1;2;2;10;9;5;4;1;0,42234;0,85335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;"";"";"";11;10;24;5;23;4;1;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
3480;0;1850;31;14;30;30;6;1;2;1;48;1;1;1;0;14;1;1;1;1;7;1;2;7;1;9;8;2;13;5;2;2;5;5;1;2;2;1;5;5;5;3;1;5;4;1;4;2;1;1;7;4;4;4;1;1;1;1;1;"";"";"";"";"";"";"";1;1;1;1;1;"";"";"";"";"";"";"";4;4;5;6;6;6;1;1;1;1;1;1;1;1;1;1;1;1;98;9997;9997;0;0;9997;9997;2;0;0;9997;9997;2;4;3;14;6;3;4;1;2;2;2;11;11;12;5;2;0,31123;0,55497;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;30;2;"";"";"";11;10;24;5;24;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;1896;32;4;7;0;3;3;1;1;39;1;1;1;0;4;2;3;2;8;4;2;2;5;2;2;2;2;6;4;4;4;2;4;1;1;2;5;4;2;1;9;4;5;4;4;4;4;5;7;95;4;4;4;3;4;1;5;2;"";"";"";"";"";"";"";2;3;1;4;2;"";"";"";"";"";"";"";5;5;5;5;5;5;7;7;6;7;7;7;7;7;7;7;7;7;5;21;21;1;1;0;21;1;21;21;21;21;2;4;3;11;6;6;0;1;2;1;1;11;11;3;2;2;0,57984;0,855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;0;"";"";"";14;10;24;1;30;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;1898;33;9;8;15;5;3;2;1;22;2;2;2;341;9;4;2;1;1;1;2;4;1;1;1;1;1;5;2;2;2;2;2;2;3;2;2;1;5;4;1;2;2;2;4;4;2;5;3;7;4;4;4;1;2;6;3;3;9;7;"";"";"";"";"";4;2;7;5;3;6;8;"";"";"";"";"";5;6;1;5;5;5;10;4;7;3;3;8;6;5;4;2;98;98;5;901;901;3;3;0;901;1;3;3;3;3;2;3;3;4;3;3;3;1;1;5;5;7;5;3;2;1;1,99994;1,0198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;"";"";"";11;10;24;5;26;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;1916;34;1;11;20;5;3;2;2;45;1;1;1;0;1;2;1;1;2;2;1;1;1;1;1;1;1;7;3;2;2;1;5;1;3;2;9;4;4;3;1;1;5;5;5;2;4;2;4;10;4;4;4;5;2;1;1;1;"";"";"";"";"";"";"";5;1;1;1;1;"";"";"";"";"";"";"";5;6;6;3;98;98;99;99;99;99;99;99;1;1;1;99;99;99;5;2;2;8996;8996;0;2;1;9998;9998;9998;2;1;3;3;11;6;1;4;8;0;0;15;7;5;3;2;1;0,56595;0,71623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;"";"";"";11;10;24;5;26;4;1;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
3480;0;1934;35;12;36;0;3;3;1;1;52;1;1;1;0;12;2;5;1;2;1;2;2;7;1;2;1;4;5;5;2;5;2;2;5;1;2;5;2;1;2;1;5;4;5;4;4;4;5;5;7;3;3;2;2;6;1;7;7;"";"";"";"";9;"";"";1;8;1;6;7;"";"";"";"";8;"";"";6;1;6;5;5;6;2;7;1;7;7;8;2;8;4;9;3;2;3;1201;1201;1;1;0;1201;1;1201;1201;1201;1201;5;4;3;13;6;6;0;1;1;2;2;8;8;3;2;1;0,44168;0,7084;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;16;0;0;0;0;14;1;"";"";"";11;10;24;5;19;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;1944;36;2;50;297;6;1;2;1;60;1;1;1;0;2;2;1;2;2;2;2;4;4;2;2;2;2;11;4;2;2;4;5;4;1;3;2;2;2;4;1;1;5;2;4;4;2;2;1;10;4;4;4;5;1;2;1;1;"";"";"";"";"";"";"";6;1;1;1;1;"";"";"";"";"";"";"";1;6;4;6;5;6;5;2;3;1;1;1;1;1;1;1;4;6;5;2;2;3;3;0;2;1;3;3;3;2;1;4;3;6;4;2;3;1;1;10;10;9;7;4;3;2;0,49641;0,6154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;"";"";"";11;10;24;5;24;4;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0
3480;0;1969;37;9;8;19;7;1;2;2;55;1;1;1;0;9;1;2;2;2;2;2;1;7;2;2;2;4;1;5;4;5;1;8;4;3;3;5;4;2;2;1;4;5;4;4;4;4;4;4;10;4;4;4;5;5;1;6;6;5;4;"";"";"";"";"";5;6;1;5;98;5;98;"";"";"";"";"";7;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;4;9998;9998;0;0;9997;9997;1;9998;9998;9998;904;5;2;3;14;6;5;0;1;1;2;2;9;8;3;2;1;0,37508;0,8527;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;12;0;0;0;0;12;0;"";"";"";11;10;24;5;27;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;2020;38;14;30;30;6;1;2;2;68;1;1;1;0;14;7;1;1;1;1;1;1;1;1;1;1;1;95;4;1;1;4;1;1;3;2;1;2;4;4;1;1;4;1;2;4;1;1;3;10;3;3;3;10;3;7;1;1;"";"";"";"";"";"";"";10;1;7;1;1;"";"";"";"";"";"";"";1;6;1;5;5;5;10;2;7;1;1;1;1;1;1;2;5;3;9;2;2;3;3;0;2;1;2;2;2;2;5;3;3;13;6;1;4;2;0;0;12;7;6;3;2;2;0,24481;1,67835;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;17;0;0;0;0;19;0;"";"";"";11;10;24;5;23;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;2022;39;9;8;19;7;1;1;2;51;1;1;1;0;9;1;1;1;1;5;2;1;5;1;1;1;2;1;2;1;4;4;2;4;3;3;5;4;1;2;1;2;5;2;4;5;2;2;3;10;4;4;4;1;1;1;1;1;1;1;"";"";"";"";"";1;1;1;1;1;1;1;"";"";"";"";"";6;6;6;6;6;5;1;1;1;1;1;1;1;1;1;1;1;1;99;9997;9997;0;0;9997;9997;2;0;0;9997;9997;2;3;3;11;6;5;0;1;4;99;99;9;7;3;2;2;0,47301;0,78632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;0;0;0;0;25;0;"";"";"";11;10;24;5;20;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;2058;40;13;28;7;5;3;1;2;44;2;2;2;340;13;4;2;2;2;2;2;2;2;2;2;2;4;8;4;2;2;2;2;4;3;1;2;2;2;2;1;4;4;4;2;4;4;3;1;1;4;4;4;1;8;1;10;10;"";"";"";"";"";"";"";1;8;1;9;9;"";"";"";"";"";"";"";3;1;3;1;1;3;1;8;1;9;10;7;4;8;7;8;6;2;3;1;1;21;21;0;1;1;1;1;1;1;1;2;3;6;4;3;4;7;0;0;14;7;1;3;2;1;2,0796;1,2595;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;2;1;0;68;0;1;0;0;78;0;"";"";"";11;10;24;5;26;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;2072;41;1;41;0;3;3;2;1;66;1;1;1;0;1;1;4;1;2;1;1;2;5;2;2;1;1;5;4;2;5;1;2;5;1;3;4;8;2;2;1;5;4;4;5;4;4;4;7;10;4;3;3;1;7;1;5;1;"";"";"";"";"";"";"";1;9;1;7;1;"";"";"";"";"";"";"";4;1;6;1;5;6;5;7;1;3;1;5;1;4;5;4;4;1;1;1;1;9998;9998;0;1;1;1;1;1;1;1;2;3;13;6;5;0;2;0;0;12;9;6;5;4;2;0,41533;0,85698;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;8;0;"";"";"";11;10;24;5;27;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;2089;42;11;6;0;2;3;2;2;57;1;1;1;0;11;1;1;1;1;1;1;1;1;1;1;1;1;6;1;1;1;4;2;1;3;1;4;2;4;4;1;2;4;2;2;4;2;2;3;10;4;4;4;10;1;2;1;1;"";"";"";"";"";"";"";10;1;1;1;1;"";"";"";"";"";"";"";2;6;3;6;6;5;10;5;5;3;1;1;1;1;1;1;6;5;10;2;2;9997;9997;0;2;1;2;2;2;2;1;3;3;7;5;1;5;1;1;1;1;9;6;4;3;1;0,51562;0,86584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;7;0;"";"";"";11;10;24;5;22;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;2152;43;11;10;37;4;2;2;1;38;1;1;1;0;11;2;1;1;1;4;1;1;1;1;5;4;1;1;1;1;2;5;5;2;1;1;2;2;5;5;2;2;2;2;2;4;1;2;2;10;4;4;4;3;1;1;1;1;"";"";"";"";"";"";"";2;1;1;1;1;"";"";"";"";"";"";"";3;6;6;6;6;6;5;5;5;5;5;5;5;5;5;5;5;5;4;2;2;9993;9993;0;2;1;1;1;1;1;1;4;3;11;6;1;4;1;2;6;6;6;4;3;2;2;0,51727;0,73814;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;10;0;"";"";"";11;10;24;5;33;4;1;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
3480;0;2154;44;15;31;0;3;3;2;2;36;2;2;2;348;15;1;1;1;1;3;3;1;5;1;1;1;1;12;1;1;4;5;1;1;3;2;4;8;2;2;1;4;2;1;1;4;1;3;3;10;3;4;4;7;4;4;1;1;"";"";1;"";"";"";7;5;3;2;5;4;"";"";97;"";"";"";97;1;6;6;5;5;3;7;3;1;2;1;1;1;1;3;98;3;7;5;2;2;1601;8995;0;2;1;9999;9999;9999;2;1;2;3;7;5;5;0;1;1;4;4;9;6;4;3;1;0,66543;0,75192;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;25;0;"";"";"";11;10;24;5;24;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;2186;45;1;14;0;3;3;2;2;54;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;4;2;4;2;2;2;4;2;2;3;2;4;5;4;1;4;4;1;2;4;1;4;3;10;4;4;4;8;1;5;1;1;"";"";"";"";"";"";"";8;1;5;1;1;"";"";"";"";"";"";"";1;6;5;6;6;5;7;98;98;98;98;1;1;1;1;1;5;1;7;2;2;9997;9997;0;2;1;2;2;2;2;2;1;3;5;5;1;3;1;1;5;5;5;0;3;2;1;1,63042;1,01497;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;13;1;"";"";"";11;10;24;5;22;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;2195;46;8;47;186;5;1;2;2;44;1;1;1;0;8;2;4;2;1;2;4;4;4;2;4;2;2;3;4;5;5;1;1;5;1;3;5;4;1;1;1;4;5;5;4;5;4;3;3;9;4;3;4;2;8;1;7;9;"";"";"";"";"";"";"";1;7;1;7;2;"";"";"";"";"";"";"";3;4;6;3;5;6;3;7;1;6;8;3;3;3;3;3;3;3;4;1;1;8;8;0;1;1;21;21;21;9997;2;4;3;11;6;2;1;1;1;2;2;9;7;97;6;1;0,68508;0,7254;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;14;0;"";"";"";11;10;24;5;17;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;2295;47;5;38;0;3;3;1;1;59;1;1;1;0;5;2;2;2;2;2;2;4;4;1;2;2;4;9;2;2;4;4;4;4;2;2;4;4;2;4;3;4;2;2;2;4;2;3;3;7;4;4;4;1;1;4;1;1;"";"";"";"";"";1;"";1;1;3;1;1;"";"";"";"";"";1;"";5;6;5;5;6;97;5;1;7;1;1;1;1;1;1;1;1;1;8;9997;9997;0;0;3;3;2;0;0;9997;3;2;1;3;7;5;2;1;1;1;7;7;7;0;4;3;2;0,4439;0,96409;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;9;0;"";"";"";11;10;24;5;19;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;2351;48;9;8;19;7;1;2;1;77;1;1;1;0;9;2;1;1;2;2;2;2;7;1;5;1;2;11;4;4;2;1;2;2;3;2;2;4;2;2;1;2;4;2;2;2;2;2;2;10;4;4;4;5;7;3;3;3;2;1;"";"";"";"";"";5;1;2;3;1;3;2;"";"";"";"";"";1;6;6;5;6;6;7;7;2;3;2;3;2;1;4;3;7;6;8;2;2;1;1;0;2;1;2;2;2;1;1;1;3;11;6;6;0;2;0;0;12;11;0;1;1;3;0,31456;0,87326;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;16;0;0;0;0;19;0;"";"";"";14;10;24;1;22;2;1;1;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;2437;49;19;52;1;4;1;2;2;44;1;1;1;0;19;1;1;1;1;2;1;2;1;1;1;1;1;1;4;5;4;2;1;4;3;2;2;4;1;2;1;2;5;4;2;4;2;3;3;10;4;4;4;6;7;1;6;5;"";"";"";"";"";"";"";6;5;1;5;4;"";"";"";"";"";"";"";5;6;6;5;5;5;6;7;1;4;4;1;1;1;1;1;2;2;5;9977;9977;0;0;1;9977;1;9977;9977;9977;1;1;5;3;9;6;3;2;1;1;2;2;8;7;3;2;1;0,6081;1,96014;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;39;0;0;1;0;55;0;"";"";"";11;10;24;5;28;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;2563;50;10;46;250;6;1;2;1;56;1;1;1;0;10;1;1;1;1;2;1;1;1;1;1;1;1;95;5;2;1;2;5;1;3;2;2;2;2;4;2;2;5;4;2;5;2;2;3;7;4;4;4;7;4;3;1;1;"";"";"";"";"";"";"";7;1;2;1;1;"";"";"";"";"";"";"";4;6;5;6;6;6;7;6;5;4;3;1;1;1;3;2;4;6;6;8996;8996;0;0;2;8996;1;2;2;2;2;1;3;3;13;6;2;2;1;1;2;2;7;6;3;2;2;0,32717;0,778;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;2;1;0;141;2;0;1;0;176;1;"";"";"";11;10;24;5;23;4;1;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0
3480;0;2564;51;18;51;1;4;1;2;1;54;1;1;1;0;18;1;1;1;1;2;1;1;1;1;1;1;4;96;1;1;9;9;5;1;9;2;9;5;5;2;3;1;5;1;3;9;1;2;3;10;4;2;4;4;1;4;1;2;"";"";"";"";"";"";"";1;1;2;1;1;"";"";"";"";"";"";"";5;6;5;6;6;5;5;5;5;1;1;1;1;1;2;2;3;5;5;9998;9998;0;0;8995;8995;1;3;3;3;9997;5;2;3;6;4;1;2;1;3;2;2;9;6;3;2;2;0,69818;0,91157;0;0;0;0;0;0;6;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;2;0;125;0;0;0;0;167;0;"";"";"";11;10;24;5;32;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;2571;52;11;10;37;4;2;2;2;37;1;1;1;0;11;1;1;1;1;2;2;1;2;1;1;1;1;11;2;1;1;4;4;1;3;2;5;4;4;1;1;2;5;5;4;4;2;3;3;7;4;4;4;4;1;1;3;1;"";"";"";"";"";"";"";4;1;1;2;1;"";"";"";"";"";"";"";5;3;5;5;3;97;2;1;1;2;1;1;1;1;1;1;2;3;5;2;2;9977;9977;0;2;1;2;2;2;2;1;2;3;11;6;5;0;1;1;2;2;10;8;3;2;1;0,72508;0,62108;0;0;0;0;0;0;19;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;2;0;0;0;0;1;5;0;229;0;1;0;1;292;4;"";"";"";11;10;24;5;18;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
